FlightDate,Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,Origin,OriginCityName,OriginState,Dest,DestCityName,DestState,DepDelay,DepDel15,ArrDelay,ArrDel15,Cancelled,CancellationCode,AirTime,Distance,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2021-01-04,Southwest,N857XX,885,DFW,CityName,State,BOS,CityName,State,0,0,-3,0,0,,236,1506,0,0,0,0,0
2021-01-04,United,N418XX,9065,DFW,CityName,State,SEA,CityName,State,0,0,-4,0,0,,167,2826,0,0,0,0,0
2021-01-04,Southwest,N313XX,8729,ORD,CityName,State,JFK,CityName,State,0,0,3,0,0,,53,1804,0,0,0,0,0
2021-01-05,Delta,N828XX,3758,DFW,CityName,State,JFK,CityName,State,120,1,118,1,0,,118,203,118,0,0,0,0
2021-01-05,JetBlue,N265XX,2922,ATL,CityName,State,SEA,CityName,State,0,0,-6,0,0,,53,727,0,0,0,0,0
2021-01-05,American,N123XX,3328,DFW,CityName,State,SFO,CityName,State,0,0,4,0,0,,62,2932,0,0,0,0,0
2021-01-05,American,N502XX,8742,DEN,CityName,State,LAX,CityName,State,15,1,2,0,0,,47,641,0,0,0,0,0
2021-01-05,American,N484XX,1169,SFO,CityName,State,SEA,CityName,State,0,0,-9,0,0,,334,881,0,0,0,0,0
2021-01-05,Delta,N361XX,7091,SFO,CityName,State,ORD,CityName,State,15,1,11,0,0,,178,1564,0,0,0,0,0
2021-01-05,Southwest,N258XX,7319,DFW,CityName,State,JFK,CityName,State,60,1,46,1,0,,110,1145,0,0,0,0,46
2021-01-05,United,N268XX,4356,SFO,CityName,State,DFW,CityName,State,0,0,-4,0,0,,283,618,0,0,0,0,0
2021-01-05,American,N453XX,2185,BOS,CityName,State,BOS,CityName,State,0,0,-2,0,0,,285,1257,0,0,0,0,0
2021-01-05,American,N124XX,7527,ATL,CityName,State,ATL,CityName,State,0,0,1,0,0,,167,339,0,0,0,0,0
2021-01-05,Southwest,N443XX,1279,JFK,CityName,State,SFO,CityName,State,0,0,-9,0,0,,247,1580,0,0,0,0,0
2021-01-05,American,N902XX,9996,BOS,CityName,State,ATL,CityName,State,0,0,8,0,0,,100,2903,0,0,0,0,0
2021-01-05,United,N932XX,2373,BOS,CityName,State,SEA,CityName,State,0,0,1,0,0,,324,1434,0,0,0,0,0
2021-01-06,American,N276XX,7574,LAX,CityName,State,ATL,CityName,State,0,0,3,0,0,,242,2483,0,0,0,0,0
2021-01-06,Delta,N611XX,7530,DEN,CityName,State,SEA,CityName,State,0,0,-3,0,0,,355,2920,0,0,0,0,0
2021-01-06,Delta,N279XX,9646,BOS,CityName,State,DEN,CityName,State,0,0,1,0,0,,236,1387,0,0,0,0,0
2021-01-06,American,N414XX,7388,LAX,CityName,State,BOS,CityName,State,0,0,-4,0,0,,180,1073,0,0,0,0,0
2021-01-06,Southwest,N364XX,9048,DEN,CityName,State,JFK,CityName,State,0,0,-9,0,0,,268,1468,0,0,0,0,0
2021-01-06,United,N128XX,4217,JFK,CityName,State,ATL,CityName,State,0,0,3,0,0,,99,330,0,0,0,0,0
2021-01-06,American,N566XX,3267,SFO,CityName,State,BOS,CityName,State,0,0,-4,0,0,,210,1083,0,0,0,0,0
2021-01-06,American,N994XX,5948,LAX,CityName,State,BOS,CityName,State,0,0,8,0,0,,287,2249,0,0,0,0,0
2021-01-06,Southwest,N921XX,5554,LAX,CityName,State,JFK,CityName,State,0,0,-12,0,0,,61,2786,0,0,0,0,0
2021-01-06,Southwest,N289XX,3446,LAX,CityName,State,SFO,CityName,State,15,1,16,1,0,,323,2278,0,0,0,0,16
2021-01-07,Delta,N226XX,2694,ORD,CityName,State,ATL,CityName,State,15,1,11,0,0,,143,457,0,0,0,0,0
2021-01-07,Southwest,N192XX,1542,LAX,CityName,State,SFO,CityName,State,0,0,1,0,0,,306,689,0,0,0,0,0
2021-01-07,American,N157XX,6327,DEN,CityName,State,MIA,CityName,State,0,0,-11,0,0,,152,197,0,0,0,0,0
2021-01-07,United,N652XX,2178,BOS,CityName,State,DEN,CityName,State,0,0,-9,0,0,,265,2965,0,0,0,0,0
2021-01-07,Southwest,N622XX,7483,DEN,CityName,State,JFK,CityName,State,0,0,7,0,0,,55,2621,0,0,0,0,0
2021-01-07,Delta,N601XX,5880,BOS,CityName,State,SFO,CityName,State,30,1,19,1,0,,322,1376,0,19,0,0,0
2021-01-07,United,N176XX,8815,SEA,CityName,State,BOS,CityName,State,0,0,2,0,0,,270,2352,0,0,0,0,0
2021-01-07,United,N187XX,5066,JFK,CityName,State,DEN,CityName,State,60,1,54,1,0,,280,1490,0,54,0,0,0
2021-01-07,United,N198XX,7335,DEN,CityName,State,SEA,CityName,State,0,0,-11,0,0,,195,155,0,0,0,0,0
2021-01-07,Delta,N142XX,9666,MIA,CityName,State,JFK,CityName,State,0,0,0,0,0,,330,1885,0,0,0,0,0
2021-01-07,United,N234XX,3104,DFW,CityName,State,JFK,CityName,State,0,0,-1,0,0,,196,2186,0,0,0,0,0
2021-01-07,American,N360XX,7076,DEN,CityName,State,SEA,CityName,State,0,0,-4,0,0,,89,2644,0,0,0,0,0
2021-01-07,JetBlue,N257XX,8311,SEA,CityName,State,MIA,CityName,State,0,0,-7,0,0,,305,1954,0,0,0,0,0
2021-01-07,Delta,N281XX,8004,LAX,CityName,State,ORD,CityName,State,0,0,-1,0,0,,130,410,0,0,0,0,0
2021-01-08,United,N400XX,8605,SEA,CityName,State,DEN,CityName,State,0,0,9,0,0,,121,599,0,0,0,0,0
2021-01-08,JetBlue,N663XX,1460,MIA,CityName,State,BOS,CityName,State,0,0,7,0,0,,212,958,0,0,0,0,0
2021-01-08,American,N597XX,3343,SFO,CityName,State,ORD,CityName,State,0,0,7,0,0,,218,2767,0,0,0,0,0
2021-01-08,Delta,N434XX,4119,SEA,CityName,State,DFW,CityName,State,0,0,-10,0,0,,290,1493,0,0,0,0,0
2021-01-08,Delta,N349XX,4356,MIA,CityName,State,DFW,CityName,State,0,0,-3,0,0,,93,2657,0,0,0,0,0
2021-01-08,American,N390XX,3690,SEA,CityName,State,LAX,CityName,State,0,0,7,0,0,,147,1402,0,0,0,0,0
2021-01-09,Delta,N292XX,9554,ATL,CityName,State,ORD,CityName,State,30,1,31,1,0,,316,1250,0,31,0,0,0
2021-01-09,United,N462XX,1417,ATL,CityName,State,MIA,CityName,State,0,0,2,0,0,,325,1008,0,0,0,0,0
2021-01-09,Southwest,N514XX,7008,JFK,CityName,State,DFW,CityName,State,15,1,2,0,0,,126,2800,0,0,0,0,0
2021-01-09,American,N583XX,148,SEA,CityName,State,SEA,CityName,State,0,0,1,0,0,,274,2226,0,0,0,0,0
2021-01-09,United,N291XX,2178,JFK,CityName,State,DEN,CityName,State,0,0,9,0,0,,110,2123,0,0,0,0,0
2021-01-09,United,N870XX,3927,JFK,CityName,State,DFW,CityName,State,45,1,42,1,0,,76,1506,0,0,42,0,0
2021-01-09,Delta,N320XX,2014,SEA,CityName,State,SFO,CityName,State,0,0,10,0,0,,173,200,0,0,0,0,0
2021-01-09,American,N994XX,6376,BOS,CityName,State,JFK,CityName,State,0,0,2,0,0,,333,1989,0,0,0,0,0
2021-01-09,Delta,N201XX,277,SFO,CityName,State,LAX,CityName,State,0,0,-6,0,0,,286,1299,0,0,0,0,0
2021-01-09,JetBlue,N401XX,2984,JFK,CityName,State,ORD,CityName,State,0,0,7,0,0,,156,2366,0,0,0,0,0
2021-01-09,American,N150XX,2178,SFO,CityName,State,JFK,CityName,State,45,1,46,1,0,,140,2524,0,46,0,0,0
2021-01-09,American,N192XX,738,JFK,CityName,State,ATL,CityName,State,0,0,-7,0,0,,188,1786,0,0,0,0,0
2021-01-09,Southwest,N527XX,8377,DEN,CityName,State,MIA,CityName,State,0,0,6,0,0,,328,632,0,0,0,0,0
2021-01-09,United,N798XX,6340,JFK,CityName,State,SEA,CityName,State,0,0,-11,0,0,,251,1430,0,0,0,0,0
2021-01-10,American,N536XX,7962,BOS,CityName,State,ATL,CityName,State,0,0,-14,0,0,,220,2546,0,0,0,0,0
2021-01-10,JetBlue,N414XX,1489,ATL,CityName,State,SEA,CityName,State,60,1,52,1,0,,48,1396,0,52,0,0,0
2021-01-10,Delta,N982XX,3915,LAX,CityName,State,SEA,CityName,State,0,0,9,0,0,,282,1864,0,0,0,0,0
2021-01-10,American,N498XX,3232,ATL,CityName,State,BOS,CityName,State,0,0,-6,0,0,,191,598,0,0,0,0,0
2021-01-10,United,N440XX,6759,SEA,CityName,State,JFK,CityName,State,0,0,8,0,0,,79,2006,0,0,0,0,0
2021-01-10,American,N150XX,9438,JFK,CityName,State,DFW,CityName,State,15,1,17,1,0,,197,426,17,0,0,0,0
2021-01-10,Delta,N436XX,5614,LAX,CityName,State,DFW,CityName,State,15,1,6,0,0,,216,2803,0,0,0,0,0
2021-01-10,Delta,N520XX,108,DEN,CityName,State,DEN,CityName,State,60,1,59,1,0,,134,1328,0,0,59,0,0
2021-01-10,JetBlue,N882XX,7316,BOS,CityName,State,JFK,CityName,State,0,0,7,0,0,,48,1799,0,0,0,0,0
2021-01-10,United,N290XX,6677,DFW,CityName,State,LAX,CityName,State,0,0,2,0,0,,53,1665,0,0,0,0,0
2021-01-10,Delta,N239XX,7455,JFK,CityName,State,SEA,CityName,State,15,1,15,1,0,,219,1373,0,0,15,0,0
2021-01-10,United,N966XX,9856,ORD,CityName,State,DFW,CityName,State,30,1,21,1,0,,103,1340,21,0,0,0,0
2021-01-10,Delta,N650XX,6006,ATL,CityName,State,DEN,CityName,State,0,0,5,0,0,,255,288,0,0,0,0,0
2021-01-11,American,N125XX,8328,JFK,CityName,State,MIA,CityName,State,0,0,4,0,0,,209,1801,0,0,0,0,0
2021-01-11,American,N187XX,6931,BOS,CityName,State,BOS,CityName,State,15,1,24,1,0,,343,840,0,0,24,0,0
2021-01-11,Delta,N151XX,2133,DEN,CityName,State,DEN,CityName,State,15,1,1,0,0,,269,293,0,0,0,0,0
2021-01-11,United,N409XX,9712,ORD,CityName,State,DEN,CityName,State,15,1,18,1,0,,318,315,18,0,0,0,0
2021-01-11,JetBlue,N898XX,3592,DFW,CityName,State,MIA,CityName,State,0,0,-11,0,0,,46,1753,0,0,0,0,0
2021-01-11,American,N972XX,6131,SEA,CityName,State,DFW,CityName,State,0,0,5,0,0,,149,1933,0,0,0,0,0
2021-01-11,American,N432XX,8925,JFK,CityName,State,LAX,CityName,State,15,1,15,1,0,,196,1602,0,0,15,0,0
2021-01-11,United,N960XX,6977,DFW,CityName,State,DFW,CityName,State,0,0,-13,0,0,,81,2400,0,0,0,0,0
2021-01-11,JetBlue,N942XX,957,MIA,CityName,State,MIA,CityName,State,0,0,-1,0,0,,208,2935,0,0,0,0,0
2021-01-11,Delta,N422XX,4132,BOS,CityName,State,LAX,CityName,State,0,0,3,0,0,,259,2594,0,0,0,0,0
2021-01-11,American,N305XX,4565,DEN,CityName,State,MIA,CityName,State,0,0,4,0,0,,268,641,0,0,0,0,0
2021-01-11,Delta,N245XX,2717,MIA,CityName,State,MIA,CityName,State,15,1,11,0,0,,93,2134,0,0,0,0,0
2021-01-11,United,N969XX,4953,ATL,CityName,State,SFO,CityName,State,0,0,3,0,0,,335,1160,0,0,0,0,0
2021-01-11,United,N291XX,8332,JFK,CityName,State,BOS,CityName,State,0,0,-6,0,0,,330,2153,0,0,0,0,0
2021-01-11,Southwest,N940XX,6823,MIA,CityName,State,MIA,CityName,State,45,1,40,1,0,,61,2769,0,40,0,0,0
2021-01-12,JetBlue,N177XX,6602,MIA,CityName,State,LAX,CityName,State,0,0,3,0,0,,140,593,0,0,0,0,0
2021-01-12,Southwest,N891XX,6264,ORD,CityName,State,LAX,CityName,State,0,0,6,0,0,,56,2503,0,0,0,0,0
2021-01-12,Delta,N949XX,624,SEA,CityName,State,LAX,CityName,State,0,0,4,0,0,,213,1234,0,0,0,0,0
2021-01-12,JetBlue,N771XX,7875,MIA,CityName,State,ATL,CityName,State,0,0,-8,0,0,,100,1372,0,0,0,0,0
2021-01-12,JetBlue,N117XX,565,SFO,CityName,State,DFW,CityName,State,0,0,1,0,0,,250,2425,0,0,0,0,0
2021-01-12,JetBlue,N648XX,2672,LAX,CityName,State,DEN,CityName,State,0,0,0,0,0,,100,2684,0,0,0,0,0
2021-01-12,United,N866XX,4545,BOS,CityName,State,JFK,CityName,State,0,0,-2,0,0,,133,1186,0,0,0,0,0
2021-01-12,Delta,N547XX,7847,ATL,CityName,State,MIA,CityName,State,0,0,0,0,0,,323,2405,0,0,0,0,0
2021-01-12,American,N300XX,9715,BOS,CityName,State,DEN,CityName,State,0,0,-6,0,0,,304,2313,0,0,0,0,0
2021-01-12,Southwest,N324XX,3950,LAX,CityName,State,ATL,CityName,State,120,1,111,1,0,,94,468,0,0,0,0,111
2021-01-12,American,N599XX,4219,JFK,CityName,State,BOS,CityName,State,0,0,8,0,0,,129,2752,0,0,0,0,0
2021-01-12,United,N489XX,8657,MIA,CityName,State,JFK,CityName,State,0,0,-12,0,0,,298,1922,0,0,0,0,0
2021-01-12,American,N256XX,2045,MIA,CityName,State,SFO,CityName,State,0,0,6,0,0,,115,747,0,0,0,0,0
2021-01-12,American,N282XX,7437,DFW,CityName,State,SFO,CityName,State,0,0,-10,0,0,,348,1099,0,0,0,0,0
2021-01-12,United,N247XX,9361,BOS,CityName,State,SEA,CityName,State,15,1,13,0,0,,141,1841,0,0,0,0,0
2021-01-13,Delta,N738XX,6319,SEA,CityName,State,SEA,CityName,State,60,1,69,1,0,,55,1169,0,0,69,0,0
2021-01-13,United,N163XX,5883,MIA,CityName,State,MIA,CityName,State,0,0,-11,0,0,,133,2351,0,0,0,0,0
2021-01-13,Southwest,N295XX,4332,ATL,CityName,State,MIA,CityName,State,0,0,2,0,0,,121,633,0,0,0,0,0
2021-01-13,American,N705XX,5544,MIA,CityName,State,DEN,CityName,State,0,0,-2,0,0,,311,409,0,0,0,0,0
2021-01-13,American,N703XX,2561,JFK,CityName,State,ATL,CityName,State,0,0,9,0,0,,270,1367,0,0,0,0,0
2021-01-13,American,N409XX,3942,SEA,CityName,State,DFW,CityName,State,15,1,17,1,0,,94,1202,0,0,17,0,0
2021-01-13,Southwest,N658XX,467,DEN,CityName,State,SEA,CityName,State,0,0,-14,0,0,,351,1371,0,0,0,0,0
2021-01-13,Delta,N688XX,7896,JFK,CityName,State,MIA,CityName,State,0,0,-3,0,0,,95,584,0,0,0,0,0
2021-01-13,Southwest,N824XX,3474,ORD,CityName,State,ATL,CityName,State,0,0,7,0,0,,90,689,0,0,0,0,0
2021-01-13,American,N168XX,8837,SEA,CityName,State,DEN,CityName,State,0,0,-3,0,0,,172,2183,0,0,0,0,0
2021-01-13,Southwest,N418XX,567,ORD,CityName,State,SEA,CityName,State,0,0,10,0,0,,297,1753,0,0,0,0,0
2021-01-13,Delta,N520XX,3533,LAX,CityName,State,SEA,CityName,State,0,0,3,0,0,,77,2714,0,0,0,0,0
2021-01-14,Southwest,N154XX,9846,SFO,CityName,State,SFO,CityName,State,0,0,7,0,0,,89,2649,0,0,0,0,0
2021-01-14,Delta,N920XX,9369,LAX,CityName,State,SEA,CityName,State,0,0,-4,0,0,,99,1726,0,0,0,0,0
2021-01-14,JetBlue,N907XX,3733,MIA,CityName,State,SEA,CityName,State,45,1,46,1,0,,159,1535,46,0,0,0,0
2021-01-14,JetBlue,N991XX,7381,LAX,CityName,State,BOS,CityName,State,0,0,-1,0,0,,294,2831,0,0,0,0,0
2021-01-14,United,N898XX,159,SEA,CityName,State,SEA,CityName,State,0,0,1,0,0,,355,1183,0,0,0,0,0
2021-01-14,Southwest,N694XX,993,SFO,CityName,State,JFK,CityName,State,15,1,8,0,0,,83,2734,0,0,0,0,0
2021-01-14,United,N791XX,5750,ATL,CityName,State,BOS,CityName,State,0,0,-2,0,0,,54,216,0,0,0,0,0
2021-01-14,JetBlue,N790XX,3468,ATL,CityName,State,LAX,CityName,State,0,0,-4,0,0,,54,1382,0,0,0,0,0
2021-01-14,United,N174XX,7982,MIA,CityName,State,DFW,CityName,State,0,0,8,0,0,,269,395,0,0,0,0,0
2021-01-14,Southwest,N986XX,6350,DEN,CityName,State,ATL,CityName,State,0,0,-6,0,0,,329,2190,0,0,0,0,0
2021-01-14,Delta,N861XX,2413,MIA,CityName,State,DFW,CityName,State,0,0,-12,0,0,,359,429,0,0,0,0,0
2021-01-14,JetBlue,N856XX,9045,JFK,CityName,State,BOS,CityName,State,45,1,55,1,0,,46,1633,55,0,0,0,0
2021-01-14,United,N132XX,4563,SFO,CityName,State,SFO,CityName,State,30,1,0,0,1,A,134,426,0,0,0,0,0
2021-01-14,Delta,N558XX,2409,SFO,CityName,State,SEA,CityName,State,0,0,9,0,0,,208,1764,0,0,0,0,0
2021-01-14,JetBlue,N481XX,5364,MIA,CityName,State,DEN,CityName,State,0,0,-3,0,0,,318,554,0,0,0,0,0
2021-01-14,JetBlue,N192XX,1678,SFO,CityName,State,LAX,CityName,State,0,0,-11,0,0,,352,411,0,0,0,0,0
2021-01-15,JetBlue,N308XX,5823,DFW,CityName,State,ORD,CityName,State,0,0,-5,0,0,,82,1119,0,0,0,0,0
2021-01-15,Southwest,N322XX,6330,ORD,CityName,State,LAX,CityName,State,45,1,39,1,0,,91,2467,0,0,39,0,0
2021-01-15,JetBlue,N678XX,7186,BOS,CityName,State,BOS,CityName,State,0,0,-10,0,0,,313,2955,0,0,0,0,0
2021-01-15,United,N739XX,4749,SEA,CityName,State,ORD,CityName,State,45,1,47,1,0,,50,435,47,0,0,0,0
2021-01-15,JetBlue,N650XX,2546,BOS,CityName,State,LAX,CityName,State,0,0,-14,0,0,,324,2927,0,0,0,0,0
2021-01-15,Delta,N581XX,6729,DFW,CityName,State,SEA,CityName,State,0,0,10,0,0,,153,2391,0,0,0,0,0
2021-01-15,Southwest,N360XX,6935,JFK,CityName,State,DEN,CityName,State,0,0,5,0,0,,261,1528,0,0,0,0,0
2021-01-15,United,N939XX,409,DFW,CityName,State,DFW,CityName,State,0,0,10,0,0,,151,415,0,0,0,0,0
2021-01-15,Southwest,N807XX,3967,BOS,CityName,State,MIA,CityName,State,0,0,-7,0,0,,45,965,0,0,0,0,0
2021-01-16,American,N422XX,2867,ATL,CityName,State,MIA,CityName,State,0,0,-6,0,0,,354,184,0,0,0,0,0
2021-01-16,United,N736XX,1239,SEA,CityName,State,DFW,CityName,State,0,0,-11,0,0,,132,1464,0,0,0,0,0
2021-01-16,American,N577XX,7437,DFW,CityName,State,DEN,CityName,State,0,0,5,0,0,,265,540,0,0,0,0,0
2021-01-16,Delta,N170XX,8598,SEA,CityName,State,ORD,CityName,State,0,0,-3,0,0,,109,1157,0,0,0,0,0
2021-01-16,JetBlue,N939XX,7642,DEN,CityName,State,BOS,CityName,State,30,1,22,1,0,,160,494,22,0,0,0,0
2021-01-16,Delta,N355XX,4228,MIA,CityName,State,BOS,CityName,State,0,0,-5,0,0,,157,664,0,0,0,0,0
2021-01-16,United,N698XX,5824,DFW,CityName,State,DEN,CityName,State,0,0,-10,0,0,,347,1785,0,0,0,0,0
2021-01-16,Delta,N578XX,9965,LAX,CityName,State,DFW,CityName,State,0,0,-12,0,0,,282,2781,0,0,0,0,0
2021-01-16,United,N678XX,2309,SEA,CityName,State,DFW,CityName,State,0,0,-1,0,0,,223,1580,0,0,0,0,0
2021-01-16,American,N970XX,5119,SEA,CityName,State,ATL,CityName,State,0,0,-9,0,0,,114,561,0,0,0,0,0
2021-01-16,JetBlue,N289XX,8548,JFK,CityName,State,DFW,CityName,State,0,0,-6,0,0,,205,1777,0,0,0,0,0
2021-01-17,United,N242XX,2590,BOS,CityName,State,ATL,CityName,State,45,1,32,1,0,,186,801,32,0,0,0,0
2021-01-17,Delta,N710XX,7312,MIA,CityName,State,ATL,CityName,State,0,0,6,0,0,,248,414,0,0,0,0,0
2021-01-17,United,N879XX,9143,JFK,CityName,State,BOS,CityName,State,0,0,-13,0,0,,101,181,0,0,0,0,0
2021-01-17,American,N472XX,6854,JFK,CityName,State,ORD,CityName,State,0,0,-9,0,0,,98,1461,0,0,0,0,0
2021-01-17,JetBlue,N564XX,7370,JFK,CityName,State,DEN,CityName,State,0,0,7,0,0,,181,2487,0,0,0,0,0
2021-01-17,United,N515XX,3194,ORD,CityName,State,SFO,CityName,State,0,0,-7,0,0,,328,1855,0,0,0,0,0
2021-01-17,United,N683XX,3216,DFW,CityName,State,ATL,CityName,State,0,0,-10,0,0,,220,1623,0,0,0,0,0
2021-01-17,American,N805XX,9320,LAX,CityName,State,DEN,CityName,State,45,1,51,1,0,,159,2824,0,0,51,0,0
2021-01-17,American,N396XX,1139,DEN,CityName,State,ATL,CityName,State,0,0,-7,0,0,,350,2017,0,0,0,0,0
2021-01-17,Delta,N678XX,9125,SEA,CityName,State,SFO,CityName,State,0,0,-9,0,0,,259,1244,0,0,0,0,0
2021-01-17,United,N742XX,8394,DFW,CityName,State,BOS,CityName,State,0,0,-11,0,0,,62,2091,0,0,0,0,0
2021-01-17,United,N574XX,9167,SEA,CityName,State,JFK,CityName,State,0,0,-13,0,0,,126,2356,0,0,0,0,0
